HomeTeam,AwayTeam,H Shots,A Shots,H SOT,A SOT,H Corners,A Corners,H Fouls,A Fouls,H Yellow,A Yellow,H Red,A Red,League,Match_Result
64,40,15.0,15.0,3.0,2.0,8.0,7.0,13.0,7.0,2.0,2.0,0.0,0.0,1,2
25,0,5.0,13.0,2.0,6.0,2.0,3.0,12.0,12.0,2.0,2.0,0.0,0.0,1,2
33,31,22.0,6.0,6.0,3.0,9.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,1,1
40,33,3.0,14.0,2.0,6.0,2.0,4.0,11.0,5.0,1.0,0.0,0.0,0.0,1,2
55,53,13.0,5.0,4.0,3.0,9.0,1.0,9.0,16.0,0.0,1.0,0.0,0.0,1,1
32,36,14.0,7.0,3.0,3.0,3.0,3.0,12.0,11.0,1.0,4.0,1.0,0.0,1,2
64,1,10.0,13.0,1.0,4.0,0.0,7.0,16.0,13.0,2.0,1.0,0.0,0.0,1,0
21,61,13.0,7.0,2.0,2.0,7.0,2.0,11.0,13.0,3.0,2.0,0.0,0.0,1,0
24,7,13.0,13.0,5.0,7.0,2.0,5.0,11.0,9.0,1.0,0.0,0.0,0.0,1,2
35,41,31.0,5.0,10.0,4.0,9.0,0.0,7.0,4.0,1.0,1.0,0.0,0.0,1,1
0,62,13.0,19.0,5.0,6.0,4.0,8.0,9.0,12.0,3.0,3.0,0.0,0.0,1,1
17,67,11.0,5.0,3.0,1.0,3.0,3.0,10.0,16.0,2.0,3.0,0.0,0.0,1,1
13,10,13.0,14.0,2.0,4.0,6.0,7.0,11.0,11.0,3.0,0.0,0.0,0.0,1,2
36,64,11.0,12.0,4.0,3.0,2.0,3.0,10.0,9.0,3.0,1.0,0.0,0.0,1,0
33,17,10.0,10.0,7.0,5.0,6.0,0.0,8.0,11.0,1.0,0.0,0.0,0.0,1,1
1,0,8.0,7.0,3.0,0.0,8.0,9.0,13.0,19.0,2.0,4.0,0.0,0.0,1,1
62,35,2.0,26.0,0.0,10.0,0.0,8.0,14.0,11.0,2.0,0.0,0.0,0.0,1,2
10,40,11.0,12.0,3.0,1.0,9.0,7.0,13.0,12.0,4.0,2.0,0.0,0.0,1,0
67,21,11.0,7.0,5.0,3.0,5.0,2.0,11.0,15.0,2.0,1.0,0.0,0.0,1,1
53,24,8.0,5.0,0.0,2.0,7.0,1.0,11.0,19.0,1.0,3.0,0.0,0.0,1,2
61,32,7.0,24.0,3.0,6.0,4.0,13.0,15.0,10.0,2.0,1.0,0.0,0.0,1,1
7,55,11.0,16.0,3.0,8.0,12.0,6.0,12.0,11.0,2.0,2.0,0.0,0.0,1,2
41,13,6.0,23.0,2.0,8.0,6.0,8.0,9.0,16.0,0.0,0.0,2.0,0.0,1,2
64,62,10.0,14.0,4.0,3.0,9.0,3.0,11.0,11.0,0.0,2.0,0.0,0.0,1,1
32,53,15.0,5.0,7.0,1.0,9.0,5.0,12.0,10.0,1.0,2.0,0.0,0.0,1,1
24,1,9.0,15.0,1.0,1.0,5.0,5.0,15.0,13.0,2.0,1.0,0.0,0.0,1,0
21,36,13.0,17.0,5.0,5.0,2.0,7.0,10.0,15.0,1.0,2.0,0.0,0.0,1,2
55,10,21.0,10.0,6.0,2.0,8.0,2.0,6.0,10.0,1.0,0.0,0.0,0.0,1,0
40,61,22.0,8.0,6.0,5.0,5.0,4.0,6.0,13.0,2.0,3.0,0.0,0.0,1,2
35,7,8.0,15.0,4.0,3.0,3.0,5.0,10.0,10.0,1.0,1.0,0.0,0.0,1,1
13,67,9.0,14.0,1.0,5.0,3.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,1,0
0,33,3.0,24.0,2.0,8.0,2.0,13.0,14.0,10.0,3.0,1.0,0.0,0.0,1,1
17,41,22.0,2.0,6.0,0.0,8.0,1.0,10.0,9.0,2.0,2.0,0.0,0.0,1,1
36,55,8.0,9.0,4.0,5.0,4.0,6.0,14.0,15.0,1.0,3.0,0.0,0.0,1,0
67,24,14.0,6.0,7.0,2.0,5.0,2.0,9.0,9.0,0.0,2.0,0.0,0.0,1,1
7,32,10.0,13.0,4.0,5.0,2.0,6.0,11.0,12.0,2.0,1.0,0.0,1.0,1,1
1,21,12.0,9.0,9.0,5.0,5.0,1.0,21.0,21.0,2.0,4.0,0.0,1.0,1,1
61,0,15.0,13.0,9.0,4.0,6.0,5.0,16.0,11.0,5.0,3.0,0.0,0.0,1,1
41,64,11.0,19.0,2.0,7.0,1.0,6.0,9.0,8.0,1.0,0.0,0.0,0.0,1,2
53,17,9.0,15.0,4.0,4.0,4.0,6.0,8.0,6.0,1.0,0.0,0.0,0.0,1,1
33,13,23.0,6.0,9.0,2.0,12.0,6.0,7.0,4.0,1.0,2.0,0.0,0.0,1,0
62,40,17.0,8.0,5.0,4.0,2.0,4.0,23.0,15.0,1.0,4.0,0.0,0.0,1,1
10,35,3.0,26.0,0.0,8.0,2.0,7.0,7.0,3.0,1.0,0.0,0.0,0.0,1,2
24,55,11.0,17.0,4.0,4.0,3.0,5.0,13.0,14.0,3.0,3.0,0.0,0.0,1,0
